region_id,region_name,senate_district,district,commune,list_id,pact_name,party_name,vote_number,candidate_name,lastname_1,lastname_2,vote_count,elected_status
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,CERRILLOS,,,,,VOTOS EN BLANCO,,,1018,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,CERRILLOS,,,,,VOTOS NULOS,,,3344,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,COLINA,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,52376,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,COLINA,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,32424,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,COLINA,,,,,VOTOS EN BLANCO,,,1941,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,COLINA,,,,,VOTOS NULOS,,,5025,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,ESTACION CENTRAL,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,38760,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,ESTACION CENTRAL,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,48411,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,ESTACION CENTRAL,,,,,VOTOS EN BLANCO,,,2217,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,ESTACION CENTRAL,,,,,VOTOS NULOS,,,6118,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,LAMPA,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,29825,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,LAMPA,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,31123,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,LAMPA,,,,,VOTOS EN BLANCO,,,1288,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,LAMPA,,,,,VOTOS NULOS,,,3902,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,MAIPU,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,124911,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,MAIPU,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,202415,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,MAIPU,,,,,VOTOS EN BLANCO,,,6484,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,MAIPU,,,,,VOTOS NULOS,,,18428,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,PUDAHUEL,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,56396,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,PUDAHUEL,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,82781,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,PUDAHUEL,,,,,VOTOS EN BLANCO,,,3321,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,PUDAHUEL,,,,,VOTOS NULOS,,,9841,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,QUILICURA,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,50631,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,QUILICURA,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,69790,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,QUILICURA,,,,,VOTOS EN BLANCO,,,2660,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,QUILICURA,,,,,VOTOS NULOS,,,8427,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,TILTIL,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,8325,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,TILTIL,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,4379,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,TILTIL,,,,,VOTOS EN BLANCO,,,289,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 8,TILTIL,,,,,VOTOS NULOS,,,991,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,CERRO NAVIA,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,34077,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,CERRO NAVIA,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,50152,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,CERRO NAVIA,,,,,VOTOS EN BLANCO,,,2197,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,CERRO NAVIA,,,,,VOTOS NULOS,,,6144,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,CONCHALI,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,34814,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,CONCHALI,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,48688,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,CONCHALI,,,,,VOTOS EN BLANCO,,,2161,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,CONCHALI,,,,,VOTOS NULOS,,,6385,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,HUECHURABA,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,28364,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,HUECHURABA,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,34664,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,HUECHURABA,,,,,VOTOS EN BLANCO,,,1436,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,HUECHURABA,,,,,VOTOS NULOS,,,3422,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,INDEPENDENCIA,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,29139,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,INDEPENDENCIA,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,30167,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,INDEPENDENCIA,,,,,VOTOS EN BLANCO,,,1493,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,INDEPENDENCIA,,,,,VOTOS NULOS,,,4160,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,LO PRADO,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,25223,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,LO PRADO,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,38378,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,LO PRADO,,,,,VOTOS EN BLANCO,,,1465,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,LO PRADO,,,,,VOTOS NULOS,,,4605,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,QUINTA NORMAL,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,31723,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,QUINTA NORMAL,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,42774,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,QUINTA NORMAL,,,,,VOTOS EN BLANCO,,,1664,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,QUINTA NORMAL,,,,,VOTOS NULOS,,,4977,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,RECOLETA,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,42294,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,RECOLETA,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,55762,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,RECOLETA,,,,,VOTOS EN BLANCO,,,2958,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,RECOLETA,,,,,VOTOS NULOS,,,7011,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,RENCA,Z,CHILE VAMOS,RENOVACION NACIONAL,7,FRANCISCO,ORREGO,GUTIERREZ,33964,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,RENCA,ZZI,INDEPENDIENTES,INDEPENDIENTES,8,CLAUDIO,ORREGO,LARRAIN,54662,GOBERNADOR REGIONAL
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,RENCA,,,,,VOTOS EN BLANCO,,,2163,
13,METROPOLITANA DE SANTIAGO,CIRCUNSCRIPCION SENATORIAL 7,DISTRITO 9,RENCA,,,,,VOTOS NULOS,,,6363,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,ARICA,Q,POR UN CHILE MEJOR,PARTIDO DEMOCRATA CRISTIANO,5,JORGE,DIAZ,IBARRA,59604,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,ARICA,Z,CHILE VAMOS,RENOVACION NACIONAL,7,DIEGO,PACO,MAMANI,70138,GOBERNADOR REGIONAL
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,ARICA,,,,,VOTOS EN BLANCO,,,3195,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,ARICA,,,,,VOTOS NULOS,,,11791,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,CAMARONES,Q,POR UN CHILE MEJOR,PARTIDO DEMOCRATA CRISTIANO,5,JORGE,DIAZ,IBARRA,980,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,CAMARONES,Z,CHILE VAMOS,RENOVACION NACIONAL,7,DIEGO,PACO,MAMANI,819,GOBERNADOR REGIONAL
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,CAMARONES,,,,,VOTOS EN BLANCO,,,16,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,CAMARONES,,,,,VOTOS NULOS,,,55,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,GENERAL LAGOS,Q,POR UN CHILE MEJOR,PARTIDO DEMOCRATA CRISTIANO,5,JORGE,DIAZ,IBARRA,78,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,GENERAL LAGOS,Z,CHILE VAMOS,RENOVACION NACIONAL,7,DIEGO,PACO,MAMANI,488,GOBERNADOR REGIONAL
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,GENERAL LAGOS,,,,,VOTOS EN BLANCO,,,7,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,GENERAL LAGOS,,,,,VOTOS NULOS,,,7,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,PUTRE,Q,POR UN CHILE MEJOR,PARTIDO DEMOCRATA CRISTIANO,5,JORGE,DIAZ,IBARRA,823,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,PUTRE,Z,CHILE VAMOS,RENOVACION NACIONAL,7,DIEGO,PACO,MAMANI,1804,GOBERNADOR REGIONAL
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,PUTRE,,,,,VOTOS EN BLANCO,,,16,
15,DE ARICA Y PARINACOTA,CIRCUNSCRIPCION SENATORIAL 1,DISTRITO 1,PUTRE,,,,,VOTOS NULOS,,,95,
