region_id,region_name,senate_district,district,commune,list_id,pact_name,party_name,candidate_name,lastname_1,lastname_2,vote_count,Resultado
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,CURANILAHUE,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,3225,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,CURANILAHUE,,,,VOTOS EN BLANCO,,,2446,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,CURANILAHUE,,,,VOTOS NULOS,,,2781,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LAJA,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,1294,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LAJA,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,2547,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LAJA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,1377,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LAJA,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,2558,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LAJA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,1100,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LAJA,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,3125,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LAJA,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,3140,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LAJA,,,,VOTOS EN BLANCO,,,1723,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LAJA,,,,VOTOS NULOS,,,1739,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LEBU,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,1172,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LEBU,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,2229,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LEBU,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,1736,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LEBU,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,3127,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LEBU,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,706,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LEBU,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,3326,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LEBU,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,2602,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LEBU,,,,VOTOS EN BLANCO,,,2179,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LEBU,,,,VOTOS NULOS,,,2040,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ALAMOS,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,860,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ALAMOS,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,1995,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ALAMOS,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,1736,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ALAMOS,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,2634,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ALAMOS,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,682,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ALAMOS,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,2916,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ALAMOS,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,2948,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ALAMOS,,,,VOTOS EN BLANCO,,,1704,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ALAMOS,,,,VOTOS NULOS,,,1582,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ANGELES,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,9510,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ANGELES,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,14904,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ANGELES,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,11072,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ANGELES,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,17347,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ANGELES,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,8264,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ANGELES,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,30615,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ANGELES,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,30882,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ANGELES,,,,VOTOS EN BLANCO,,,13057,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOS ANGELES,,,,VOTOS NULOS,,,19022,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOTA,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,2143,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOTA,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,3711,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOTA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,4422,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOTA,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,7665,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOTA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,1706,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOTA,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,4559,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOTA,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,5649,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOTA,,,,VOTOS EN BLANCO,,,3332,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,LOTA,,,,VOTOS NULOS,,,5391,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,MULCHEN,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,1759,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,MULCHEN,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,2380,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,MULCHEN,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,1697,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,MULCHEN,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,3066,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,MULCHEN,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,1382,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,MULCHEN,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,4674,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,MULCHEN,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,2631,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,MULCHEN,,,,VOTOS EN BLANCO,,,2993,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,MULCHEN,,,,VOTOS NULOS,,,2710,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NACIMIENTO,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,1452,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NACIMIENTO,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,2416,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NACIMIENTO,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,1774,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NACIMIENTO,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,3405,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NACIMIENTO,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,1179,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NACIMIENTO,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,3583,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NACIMIENTO,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,2849,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NACIMIENTO,,,,VOTOS EN BLANCO,,,2616,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NACIMIENTO,,,,VOTOS NULOS,,,2021,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NEGRETE,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,636,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NEGRETE,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,1133,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NEGRETE,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,670,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NEGRETE,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,1159,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NEGRETE,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,363,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NEGRETE,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,1491,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NEGRETE,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,1124,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NEGRETE,,,,VOTOS EN BLANCO,,,1316,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,NEGRETE,,,,VOTOS NULOS,,,750,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILACO,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,261,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILACO,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,859,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILACO,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,202,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILACO,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,422,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILACO,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,152,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILACO,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,575,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILACO,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,578,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILACO,,,,VOTOS EN BLANCO,,,597,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILACO,,,,VOTOS NULOS,,,360,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILLECO,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,515,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILLECO,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,1077,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILLECO,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,539,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILLECO,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,1278,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILLECO,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,489,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILLECO,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,1349,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILLECO,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,1210,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILLECO,,,,VOTOS EN BLANCO,,,1109,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,QUILLECO,,,,VOTOS NULOS,,,905,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SAN ROSENDO,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,251,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SAN ROSENDO,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,672,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SAN ROSENDO,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,195,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SAN ROSENDO,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,616,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SAN ROSENDO,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,146,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SAN ROSENDO,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,439,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SAN ROSENDO,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,626,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SAN ROSENDO,,,,VOTOS EN BLANCO,,,435,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SAN ROSENDO,,,,VOTOS NULOS,,,408,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SANTA BARBARA,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,972,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SANTA BARBARA,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,1464,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SANTA BARBARA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,752,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SANTA BARBARA,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,1232,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SANTA BARBARA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,669,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SANTA BARBARA,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,2010,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SANTA BARBARA,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,1628,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SANTA BARBARA,,,,VOTOS EN BLANCO,,,1453,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,SANTA BARBARA,,,,VOTOS NULOS,,,1341,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TIRUA,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,468,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TIRUA,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,581,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TIRUA,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,822,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TIRUA,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,1764,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TIRUA,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,226,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TIRUA,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,1368,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TIRUA,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,555,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TIRUA,,,,VOTOS EN BLANCO,,,1247,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TIRUA,,,,VOTOS NULOS,,,827,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TUCAPEL,B,IZQUIERDA ECOLOGISTA POPULAR,IGUALDAD,JAVIER,SANDOVAL,OJEDA,1057,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TUCAPEL,D,DEMOCRATAS E INDEPENDIENTES,INDEPENDIENTES,ANA,ARANEDA,GOMEZ,1005,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TUCAPEL,F,PARTIDO SOCIAL CRISTIANO E INDEPENDIENTES,PARTIDO SOCIAL CRISTIANO,LUCIANO ERNESTO,SILVA,MORA,743,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TUCAPEL,M,REGIONES VERDES LIBERALES,INDEPENDIENTES,ALEJANDRO,NAVARRO,BRAIN,1389,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TUCAPEL,P,PARTIDO DE LA GENTE E INDEPENDIENTES,PARTIDO DE LA GENTE,MIRTHA VICTORIA,ENCINA,OVALLE,626,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TUCAPEL,Y,REPUBLICANOS E INDEPENDIENTES,PARTIDO REPUBLICANO DE CHILE,FERNANDO PATRICIO,PEÑA,RIVERA,1710,
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TUCAPEL,Z,CHILE VAMOS,INDEPENDIENTES,SERGIO,GIACAMAN,GARCIA,2543,NOMINADO SEGUNDA VOTACION
8,DEL BIOBIO,CIRCUNSCRIPCION SENATORIAL 10,DISTRITO 21,TUCAPEL,,,,VOTOS EN BLANCO,,,1660,
